departamento,provincia,ubigeo,pob2017,pob2020,pobreza,desempleo_n,ingreso_porc,nosec25,nosec25_porc,p65amas,p65amas_porc,p17amenos,p17amenos_porc,pmayorde5disc,pmayorde5disc_porc,hogarmonop,pobind,esp2dalengua,esp2dalengua_porc,vivprecaria,hacinam,carret_asfalt,adultos_hta_freq,adultos_hyperchol_freq,adultos_ecv_freq,adultos_asma_freq,adultos_epoc_freq,tabaco,cancer_c,cancer_d,vih,obes_imc30_freq,adultos_diabetes_freq,densidadpob,mortalidad_iras,mortalidad_irasx100000,n_camas_hospitalarias,n_camas_uci,n_medicos,n_ventiladores,gastoregsalud_porc,gastoxcapitasalud,labcovid,n_emergencia,desempleo_porc,hogarmonop_porc,hacinam_porc,hta_porc,coles_porc,ecv_porc,asma_porc,epoc_porc,obesidad_porc,diabetes_porc,cancer_n,cancer_porc,camas_hospix100mil,camas_ucix100mil,medicosx100mil,ventiladoresx100mil,labcovidx100mil,emergenciax100mil
LAMBAYEQUE,LAMBAYEQUE,1403,300170,340835,130,178116,693.08,74345,.24767632,34365.939,.11448825,117228.17,.39053926,22744,.0757704,52604,.04290975,3041,.01013093,.47763434,46031,.2421026,3485,4883,134,496,356,14.04,593,2818,256.99,13309,2711,32.053589,9,2.998301,222,0,189,0,.63257275,26.0183,3,1,.5933837,.1752474,.1533498,.0116101,.0162674,.0004464,.0016524,.001186,.0443382,.0090315,3411,.0113636,73.95809,0,62.96432,4.251727,.9994336,.3331445
LIMA,BARRANCA,1502,144381,151095,176,77969,1150.06,26688,.18484427,21223.083,.1469936,47573.7,.32950111,16130,.1117183,32795,.18348551,15001,.10389871,.2202434,18833,.37275992,1283,3833,555,664,806,21.59,214,2227,661.77,7804,1546,106.48587,22,15.237462,199,6,212,1,.94740651,622.8729,39,3,.5400226,.2271421,.1304396,.0088862,.0265478,.003844,.0045989,.0055825,.0540514,.0107078,2441,.0169067,137.8298,4.155671452614956,146.8337,24.6220949,27.01186,2.077836
LIMA,CAJATAMBO,1503,6559,6332,105,4099,473.2,2150,.32779387,1548.0698,.23602223,2358.2717,.35954745,969,.14773594,1171,.40899719,1489,.22701631,.83881427,1017,0,103,46,4,47,146,21.59,9,13,0,444,38,4.3287729,0,0,3,0,7,0,.94740651,622.8729,39,0,.6249428,.1785333,.1550541,.0157036,.0070133,.0006098,.0071657,.0222595,.0676932,.0057936,22,.0033542,45.73868,0,106.7236,24.6220949,594.6028,0
LIMA,CANTA,1504,11548,11593,168,5788,1039.11,3009,.2605646,2381.7366,.20624667,3486.8421,.30194338,1206,.10443367,1893,.1294294,1164,.10079667,.47571802,1773,.01565959,19,259,0,51,1076,21.59,2,8,580.2,1311,50,6.844111,1,8.6595081,12,0,15,0,.94740651,622.8729,39,1,.5012124,.1639245,.1535331,.0016453,.0224281,0,.0044163,.0931763,.1135262,.0043298,10,.000866,103.9141,0,129.8926,24.6220949,337.7208,8.659508000000001
LIMA,CAÑETE,1505,240013,250420,167,120611,1323.86,3226,.01344094,28417.506,.11839986,81242.73,.33849304,25192,.10496098,53038,.15007438,16580,.06907959,.22911967,32938,.43988917,805,3696,174,1061,1019,21.59,431,1920,1106.9,10388,1205,52.437101,32,13.332611,270,19,233,6,.94740651,622.8729,39,11,.5025186,.2209797,.1372342,.003354,.0153992,.000725,.0044206,.0042456,.043281,.0050206,2351,.0097953,112.4939,7.916237870448684,97.07807,24.6220949,16.24912,4.583085
LIMA,HUARAL,1506,183898,194375,175,97169,1196.27,35017,.19041534,24693.291,.1342771,58213.919,.31655548,19599,.10657538,38955,.20505719,23036,.12526509,.19860864,24919,.01335975,1352,5336,560,1105,1271,21.59,247,2842,578.4,14536,3718,50.304456,31,16.857171,212,14,275,9,.94740651,622.8729,39,2,.5283852999999999,.2118294,.1355045,.0073519,.0290161,.0030452,.0060088,.0069114,.0790438,.0202177,3089,.0167974,115.2813,7.612915855528608,149.5394,24.6220949,21.20741,1.087559
LIMA,HUAROCHIRI,1507,58145,62381,159,29216,940.3200000000001,11932,.20521111,9638.602800000001,.16576839,19526.549,.33582508,6739,.11589991,12645,.15948826,5188,.08922521,.37004996,8274,.07664123,464,1741,36,457,1519,21.59,56,442,1127,6528,428,10.276781,6,10.31903,36,0,95,0,.94740651,622.8729,39,4,.502468,.2174736,.1422994,.00798,.0299424,.0006191,.0078597,.0261243,.112271,.0073609,498,.0085648,61.91418,0,163.3846,24.6220949,67.07369,6.879354
LIMA,HUAURA,1508,227685,240717,1699,117400,1222.44,35504,.15593473,31828.78,.13979305,72010.18799999999,.31627111,25728,.11299822,52294,.16956556,17816,.07824846,.23609309,30117,.08193208,1020,3454,409,633,891,21.59,264,2208,1031.4,13734,1570,46.537367,23,10.101676,328,24,250,15,.94740651,622.8729,39,1,.5156246,.229677,.1322749,.0044799,.0151701,.0017963,.0027802,.0039133,.0603202,.0068955,2472,.0108571,144.0587,10.54087884577377,109.8008,24.6220949,17.12893,.4392033
LIMA,LIMA,1501,8574974,9674755,170,4160922,1530.53,765570,.08927957,1114796.1,.13000577,2433313.2,.28376917,932153,.10870622,1914741,.17186203,739306,.0862167,.06004367,1085258,.65715281,58996,103167,18170,35191,26480,21.59,43606,115868,8237,183301,69585,3208.8606,1153,13.446105,17934,310,12674,853,.94740651,622.8729,39,29,.4852402,.2232941,.1265611,.00688,.0120312,.002119,.0041039,.0030881,.0213763,.0081149,159474,.0185976,209.1435,3.6151713113066,147.8022,24.6220949,.4548119,.3381934
LIMA,OYON,1509,17739,17137,138,9640,990.9,3785,.21337167,2291.3843,.12917212,5904.9641,.33288033,1767,.09961103,3153,.34469639,2589,.1459496,.52929688,2432,0,127,196,6,42,354,21.59,9,51,144.59,1429,60,9.405371000000001,0,0,15,0,12,0,.94740651,622.8729,39,0,.5434354,.177744,.137099,.0071594,.0110491,.0003382,.0023677,.019956,.080557,.0033824,60,.0033824,84.55945,0,67.64755,24.6220949,219.8546,0
LIMA,YAUYOS,1510,20463,19665,127,10048,555.1900000000001,5429,.26530812,4707.5735,.23005295,6092.7932,.29774682,2557,.12495724,3441,.22213779,2360,.11533011,.76313049,3137,.0257751,150,276,10,70,340,21.59,13,51,250.08,1407,21,2.9647928,0,0,30,0,23,0,.94740651,622.8729,39,1,.4910326,.1681572,.1533011,.0073303,.0134878,.0004887,.0034208,.0166154,.0687582,.0010262,64,.0031276,146.6061,0,112.398,24.6220949,190.5879,4.886869
LORETO,ALTO AMAZONAS,1602,122725,149892,82,75150,662.38,32332,.2634508,10290.479,.0838499,61029.825,.49728927,9280,.07561622,20491,.17124002,12759,.10396415,.4734151,20456,0,716,1947,58,175,387,21.23,210,929,538.2,2717,801,6.5403383,14,11.407619,168,7,87,4,.95458241,27.22602,2,3,.6123447,.1669668,.1666816,.0058342,.0158647,.0004726,.001426,.0031534,.0221389,.0065268,1139,.0092809,136.8914,5.703809329802404,70.89021,4.509669000000001,1.62966,2.44449
LORETO,DATEM DEL MARAÑON,1607,48482,59870,44,26699,417.49,12197,.25157791,2191.7766,.04520805,29808.719,.61484094,2738,.05647457,7556,.49715881,13815,.28495112,.43570648,8293,0,365,460,5,216,138,21.23,41,130,72.02,692,211,1.0399422,0,0,29,0,22,0,.95458241,27.22602,2,3,.5506992000000001,.1558517,.1710532,.0075286,.0094881,.0001031,.0044553,.0028464,.0142733,.0043521,171,.0035271,59.81601,0,45.37767,4.509669000000001,4.125242,6.187863
LORETO,LORETO,1603,62437,71904,47,41618,498.82,16330,.26154364,4875.1748,.0780815,33794.05,.54125038,3976,.06368019,9103,.28977843,2839,.04546983,.21952479,10838,0,1566,454,14,141,168,21.23,44,144,255.1,831,489,.92589627,2,3.2032289,53,0,21,0,.95458241,27.22602,2,1,.6665599,.145795,.173583,.0250813,.0072713,.0002242,.0022583,.0026907,.0133094,.0078319,188,.003011,84.88557,0,33.6339,4.509669000000001,3.203229,1.601614
LORETO,MARISCAL RAMON CASTILLA,1604,49072,59232,49,29743,510.27,13706,.27930388,3836.5291,.07818163,27869.608,.567933,2872,.05852625,6197,.16759328,6260,.12756766,.08514335,8185,0,520,300,9,64,87,21.23,15,68,141.14,832,159,1.3116296,3,6.1134659,48,0,19,0,.95458241,27.22602,2,2,.6061094,.1262838,.1667957,.0105967,.0061135,.0001834,.0013042,.0017729,.0169547,.0032401,83,.0016914,97.81545,0,38.71862,4.509669000000001,4.075644,4.075644
LORETO,MAYNAS,1601,479866,550551,144,277941,983.61,76725,.15988839,53458.97,.11140395,200859.91,.41857501,40774,.08496955,104762,.04321891,30918,.06443049,.17973224,69831,.29395909,6177,7919,410,838,761,21.23,1830,3855,1163.1,13331,5422,4.0035875,72,15.004189,700,49,373,6,.95458241,27.22602,2,9,.5792055,.2183151,.1455219,.0128723,.0165025,.0008544,.0017463,.0015859,.0277807,.011299,5685,.0118471,145.8741,10.21118395552092,77.73003,4.509669000000001,.416783,1.875524
LORETO,PUTUMAYO,1608,7780,9174,51,4485,679.4400000000001,2129,.27365039,591.10813,.07597791,4071.913,.52338213,450,.05784062,1014,.43758493,1837,.23611825,.07361602,1267,0,72,133,4,73,69,21.23,1,29,372.4,191,46,.16939598,0,0,10,0,9,0,.95458241,27.22602,2,1,.5764781,.1303342,.1628535,.0092545,.0170951,.0005141,.009383,.0088689,.0245501,.0059126,30,.003856,128.5347,0,115.6812,4.509669000000001,25.70694,12.85347
LORETO,REQUENA,1605,58511,64459,31,36883,478.86,14308,.24453522,5350.2762,.09144052,31062.944,.53089067,4446,.07598571,9059,.04701164,2794,.0477517,.28152856,9610,0,569,568,8,90,180,21.23,15,84,502.2,319,249,1.1825708,2,3.4181607,46,0,17,0,.95458241,27.22602,2,0,.6303601,.1548256,.1642426,.0097247,.0097076,.0001367,.0015382,.0030763,.005452,.0042556,99,.001692,78.6177,0,29.05437,4.509669000000001,3.418161,0
LORETO,UCAYALI,1606,54637,62477,56,34356,568.41,13063,.23908707,4727.0852,.08651802,29549.749,.5408377,4110,.07522375,8847,.11443729,6445,.11796036,.21554031,8914,0,681,609,10,138,139,21.23,36,146,91.84,556,409,1.8651597,1,1.8302615,58,5,19,0,.95458241,27.22602,2,1,.6288047,.1619232,.1631495,.0124641,.0111463,.000183,.0025258,.0025441,.0101763,.0074858,182,.0033311,106.1552,9.151307721873456,34.77497,4.509669000000001,3.660523,1.830262
MADRE DE DIOS,MANU,1702,18549,21118,188,8901,1248.51,3746,.20195159,979.00238,.05277925,7562.893,.4077251,1511,.08145992,2741,.68566813,8006,.43161356,.23670794,3192,.00114337,122,340,3,25,134,27.92,13,99,189.5,1216,135,.66639123,0,0,5,0,19,0,.8381280800000001,52.43682,0,2,.4798642,.1477708,.1720847,.0065772,.0183298,.0001617,.0013478,.0072241,.0655561,.007278,112,.0060381,26.95563,0,102.4314,17.04433,0,10.78225
MADRE DE DIOS,TAHUAMANU,1703,11047,12479,190,5491,1404.24,2008,.18176881,909.06485,.08229065,4108.4806,.37190917,844,.07640083,1523,.16789306,1537,.1391328,.20920081,1727,0,411,2005,3,122,774,27.92,55,79,535.5,6869,704,.5211586499999999,0,0,22,0,12,0,.8381280800000001,52.43682,0,2,.497058,.1378655,.156332,.0372047,.1814972,.0002716,.0110437,.0700643,.6217978,.0637277,134,.01213,199.1491,0,108.6268,17.04433,0,18.10446
MADRE DE DIOS,TAMBOPATA,1701,111474,140214,191,54710,1248.05,15955,.14312755,7327.6481,.06573415,44996.543,.40365057,9529,.08548182,23012,.37244225,20721,.18588191,.14651742,17423,.00468432,98,56,17,33,515,27.92,16,479,1567.7,1153,140,3.0736186,38,34.088666,192,28,141,19,.8381280800000001,52.43682,0,7,.4907871,.2064338,.1562965,.0008791,.0005024,.0001525,.000296,.0046199,.0103432,.0012559,495,.0044405,172.2375,25.11796472720096,126.4869,17.04433,0,6.279491
MOQUEGUA,GENERAL SANCHEZ CERRO,1802,14865,14503,152,8662,756.5599999999999,4657,.31328624,3775.0604,.2539563,3810.2108,.25632094,2170,.14598049,2632,.61470037,5859,.39414733,.69668704,2232,.00879723,69,650,1,56,127,16.27,16,44,226.5,2439,37,2.6161563,0,0,38,0,29,0,.98266034,26.70186,2,0,.582711,.1770602,.1501514,.0046418,.0437269,.0000673,.0037672,.0085436,.1640767,.0024891,60,.0040363,255.634,0,195.0891,25.77652,13.45442,0
MOQUEGUA,ILO,1803,74649,82686,189,38705,1361.67,7302,.09781779,9310.227199999999,.12472005,22430.379,.30047796,8670,.11614355,18295,.25792882,11783,.15784538,.12934363,9923,0,20,1734,15,261,348,16.27,54,566,73.98,3917,49,142.61233,7,9.3772187,147,6,85,0,.98266034,26.70186,2,4,.5184932,.2450803,.1329288,.0002679,.0232287,.0002009,.0034964,.0046618,.0524722,.0006564,620,.0083055,196.9216,8.037616043081622,113.8662,25.77652,2.679205,5.358411
MOQUEGUA,MARISCAL NIETO,1801,85349,95551,185,42730,1424.67,11542,.13523298,10865.137,.12730245,24178.577,.28329069,9170,.10744121,20907,.41457069,18873,.22112737,.32098226,10806,.28833163,179,1730,53,138,495,16.27,109,739,96.39,5968,185,9.841905000000001,22,25.776518,272,26,118,22,.98266034,26.70186,2,1,.5006503,.2449589,.1266096,.0020973,.0202697,.000621,.0016169,.0057997,.0699247,.0021676,848,.0099357,318.6915,30.46315715474112,138.2559,25.77652,2.34332,1.17166
PASCO,DANIEL ALCIDES CARRION,1902,43580,46179,2,31363,301.79,10461,.2400413,6041.1076,.1386211,11686.467,.26816125,4770,.10945388,7049,.6986845,10700,.24552547,.7961269,7194,.16534629,133,939,3,23,690,22.13,23,84,125.04,2275,44,23.092045,0,0,84,0,24,0,.98628136,23.28921,1,0,.719665,.1617485,.1650757,.0030519,.0215466,.0000688,.0005278,.015833,.0522028,.0010096,107,.0024553,192.749,0,55.07113,16.25818,2.294631,0
PASCO,OXAPAMPA,1903,87470,100561,90,45379,638.17,23042,.26342746,8966.891100000001,.1025139,36572.258,.41811202,7522,.0859952,14675,.35374414,17372,.19860524,.24432479,14163,0,911,2316,27,238,334,22.13,121,655,130.25,6463,690,4.9231722,6,6.8594947,244,8,83,0,.98628136,23.28921,1,2,.518795,.1677718,.1619184,.010415,.0264776,.0003087,.0027209,.0038185,.0738882,.0078884,776,.0088716,278.9528,9.145992911855492,94.88968,16.25818,1.143249,2.286498
PASCO,PASCO,1901,123015,125164,110,70901,761,17451,.14186075,11484.755,.09336061,43113.839,.35047628,12165,.09889038,27520,.40574285,17112,.13910499,.22567084,16611,.04123868,513,754,28,102,956,22.13,122,538,193.49,4462,224,25.851254,4,3.251636,332,13,92,20,.98628136,23.28921,1,1,.5763606,.2237125,.1350323,.0041702,.0061293,.0002276,.0008292,.0077714,.036272,.0018209,660,.0053652,269.8858,10.56781693289436,74.78762999999999,16.25818,.812909,.812909
PIURA,AYABACA,2002,119287,127737,8,84985,234.2,46407,.38903653,16254.57,.13626439,54222.401,.45455415,8314,.06969745,17608,.01691858,1063,.00891128,.87088832,15655,0,1243,2304,40,131,188,11.13,133,285,20.926,5123,561,22.805257,7,5.8682002,114,0,71,0,.53330471,30.24745,1,5,.7124414,.1476104,.1312381,.0104202,.0193148,.0003353,.0010982,.001576,.0429468,.0047029,418,.0035042,95.56783,0,59.52032,8.893815,.8383143,4.191572
PIURA,HUANCABAMBA,2003,111501,118533,23,74677,250.02,43106,.38659743,15576.051,.13969427,47074.457,.42218865,8815,.07905759,20443,.09240572,1214,.01088779,.86453037,17679,.01309641,1334,1816,28,121,318,11.13,104,351,52.8,4055,650,26.209998,5,4.4842647,51,0,73,0,.53330471,30.24745,1,4,.6697429,.1833436,.1585546,.011964,.0162868,.0002511,.0010852,.002852,.0363674,.0058295,455,.0040807,45.7395,0,65.47027,8.893815,.896853,3.587412
PIURA,MORROPON,2004,162027,173193,84,103108,608.88,53359,.32932166,24378.028,.15045658,57346.327,.35393069,16613,.10253229,27680,.01099681,1328,.00819616,.6624466,24308,0,1474,3233,67,345,275,11.13,174,1451,274,6416,1390,42.437664,23,14.195165,128,0,141,0,.53330471,30.24745,1,7,.6363631,.1708357,.1500244,.0090972,.0199535,.0004135,.0021293,.0016972,.0395983,.0085788,1625,.0100292,78.99918,0,87.02253,8.893815,.6171811,4.320268
PIURA,PAITA,2005,129892,148289,142,77311,888,28231,.2173421,12339.151,.09499546,50009.61,.38500916,11483,.08840421,26333,.01867447,557,.00428818,.40163008,20800,.3377933,761,2307,170,138,117,11.13,143,722,84.95999999999999,6329,924,72.768627,2,1.5397407,194,0,133,0,.53330471,30.24745,1,1,.5951945,.20273,.160133,.0058587,.0177609,.0013088,.0010624,.0009007,.0487251,.0071136,865,.0066594,149.3548,0,102.3928,8.893815,.7698703,.7698703
PIURA,PIURA,2001,799321,894847,140,450756,904.9400000000001,142732,.17856656,84853.83500000001,.10615739,279469.9,.34963413,69221,.08659975,165427,.02219684,20214,.02528896,.4856801,116360,.26364002,5448,12350,217,988,913,11.13,454,2291,246.2,24963,5048,128.6911,74,9.257857599999999,1183,58,443,60,.53330471,30.24745,1,6,.5639237,.2069594,.1455736,.0068158,.0154506,.0002715,.001236,.0011422,.0312303,.0063154,2745,.0034342,148.0006,7.256158664666636,55.42204,8.893815,.1251062,.7506370999999999
PIURA,SECHURA,2008,79177,89597,119,45881,707.97,18405,.23245387,6050.5085,.0764175,33827.57,.42723985,6325,.07988431,14303,.02882239,365,.00460992,.40132343,13110,.00575095,565,1166,43,190,90,11.13,27,186,83.06999999999999,3721,542,12.429026,3,3.7889791,52,0,23,0,.53330471,30.24745,1,0,.5794739,.1806459,.1655784,.0071359,.0147265,.0005431,.0023997,.0011367,.046996,.0068454,213,.0026902,65.67564,0,29.04884,8.893815,1.262993,0
PIURA,SULLANA,2006,311454,341490,147,183397,799.2,62760,.20150648,36283.187,.11649614,106993.92,.34353042,30448,.09776083,64333,.01526193,1777,.0057055,.38064139,48781,.26036718,2597,6599,340,291,433,11.13,1048,3370,155.52,13022,3206,57.425589,28,8.9900916,343,24,277,0,.53330471,30.24745,1,6,.5888414,.206557,.1566235,.0083383,.0211877,.0010917,.0009343,.0013903,.0418103,.0102937,4418,.0141851,110.1286,7.705792829759772,88.93769,8.893815,.3210747,1.926448
PIURA,TALARA,2007,144150,154268,160,81201,970.68,20266,.14058966,17523.5,.12156434,47395.926,.32879588,13640,.09462366,32003,.02498814,1004,.00696497,.16883046,20139,.48109414,835,1830,37,313,434,11.13,69,367,353.21,9207,900,51.491522,6,4.1623309,163,16,32,2,.53330471,30.24745,1,0,.5633091,.2220118,.1397086,.0057926,.0126951,.0002567,.0021713,.0030108,.063871,.0062435,436,.0030246,113.0767,11.09954908081859,22.1991,8.893815,.6937218000000001,0
PUNO,AZANGARO,2102,110392,112149,61,81594,278.77,34690,.31424379,17355.366,.1572158,39190.41,.35501132,14941,.13534495,23593,.95454237,88097,.7980379,.83789152,17502,.2031509,365,280,12,31,1550,14.29,31,268,45.898,4395,96,22.211625,3,2.7175882,106,0,75,0,.92367496,24.90377,1,1,.7391297,.2137202,.1585441,.0033064,.0025364,.0001087,.0002808,.0140409,.0398127,.0008696,299,.0027085,96.02145,0,67.9397,16.389773,.9058627,.9058627
PUNO,CARABAYA,2103,73322,78873,22,49667,360.79,22842,.31152996,6335.7554,.08641002,27099.349,.3695937,6082,.08294918,15276,.9423694500000001,59371,.8097296899999999,.81945493,11530,.08244455,296,140,12,44,934,14.29,72,164,17.8,2154,131,5.9774669,3,4.0915414,81,6,61,3,.92367496,24.90377,1,3,.6773819,.2083413,.1572516,.004037,.0019094,.0001637,.0006001,.0127383,.0293773,.0017866,236,.0032187,110.4716,8.183082840075285,83.19468000000001,16.389773,1.363847,4.091541
PUNO,CHUCUITO,2104,89002,88112,26,64336,273.88,26542,.29821802,15556.252,.17478542,26344.237,.29599601,10917,.12266016,18066,.96059831,71886,.80768971,.80121303,14855,.08173371,411,90,18,51,140,14.29,39,143,0,2535,253,22.372823,0,0,76,0,58,0,.92367496,24.90377,1,1,.7228602,.2029842,.1669064,.0046179,.0010112,.0002022,.000573,.001573,.0284825,.0028426,182,.0020449,85.39134,0,65.16708,16.389773,1.12357,1.12357
PUNO,EL COLLAO,2105,63878,66287,65,46820,331.37,21263,.33286891,12265.74,.19201823,18281.099,.28618772,10235,.16022731,12097,.9368458,51059,.7993205799999999,.73851494,10399,.15036589,55,636,1,95,673,14.29,34,158,1.694,4057,62,11.405747,6,9.3929052,79,0,56,0,.92367496,24.90377,1,1,.7329597,.1893766,.1627947,.000861,.0099565,.0000157,.0014872,.0105357,.0635117,.0009706,192,.0030057,123.6733,0,87.66710999999999,16.389773,1.565484,1.565484
PUNO,HUANCANE,2106,57651,58957,54,41490,259.94,21529,.37343671,13516.585,.23445534,16518.895,.28653267,9683,.16795893,10013,.96850394,47168,.81816447,.8290490700000001,9431,.00191821,124,163,3,52,1083,14.29,37,213,8.843999999999999,2660,55,20.546715,2,3.4691506,58,0,35,0,.92367496,24.90377,1,4,.7196753,.173683,.1635878,.0021509,.0028274,.000052,.000902,.0187855,.0461397,.000954,250,.0043364,100.6054,0,60.71014,16.389773,1.734575,6.938301
PUNO,LAMPA,2107,40856,42549,32,26796,489.2,12319,.30152242,6308.7838,.15441511,13045.024,.31929275,5541,.13562267,10410,.94752868,30556,.74789505,.77660758,6178,.03272743,118,101,4,15,497,14.29,20,86,9.507,3022,52,6.8184246,1,2.4476209,58,0,38,0,.92367496,24.90377,1,5,.6558645,.2547973,.151214,.0028882,.0024721,.0000979,.0003671,.0121647,.0739671,.0012728,106,.0025945,141.962,0,93.00960000000001,16.389773,2.447621,12.2381
PUNO,MELGAR,2108,67138,69693,59,45377,506.2,18229,.27151539,9136.950000000001,.13609208,23242.792,.34619429,9747,.14517859,14477,.90597848,49141,.7319401800000001,.72547704,8575,.04046693,380,207,7,28,2241,14.29,87,243,20.79,1771,109,10.414078,3,4.4684084,97,2,60,0,.92367496,24.90377,1,7,.6758766,.2156305,.127722,.00566,.0030832,.0001043,.0004171,.033379,.0263785,.0016235,330,.0049152,144.4785,2.978938901963121,89.36816,16.389773,1.489469,10.42629
PUNO,MOHO,2109,19753,19190,30,13465,196.96,8534,.43203564,5786.7949,.29295778,5272.6028,.26692668,3704,.18751582,4100,.96491943,17754,.8988001799999999,.88383046,2916,.03207206,19,48,0,8,712,14.29,13,45,10.07,1129,9,19.649838,4,20.250089,11,0,10,0,.92367496,24.90377,1,2,.6816686,.2075634,.1476232,.0009619,.00243,0,.000405,.0360452,.0571559,.0004556,58,.0029363,55.68774,0,50.62522,16.389773,5.062522,10.12504
PUNO,PUNO,2101,219494,120,54,136232,836.61,41894,.19086627,33042.136,.15053776,65318.691,.29758759,30234,.13774408,50023,.85402394,124425,.56687199,.5122910899999999,28368,.61185827,799,1660,56,267,2133,14.29,282,1183,31.652,13324,406,33.795552,35,15.945766,428,19,221,12,.92367496,24.90377,1,1,.6206639,.2279014,.1292427,.0036402,.0075628,.0002551,.0012164,.0097178,.0607033,.0018497,1465,.0066744,194.9939,8.656273064411783,100.6861,16.389773,.4555933,.4555933
PUNO,SAN ANTONIO DE PUTINA,2110,36113,34734,74,22844,952.27,9920,.27469332,3279.1961,.09080376,9931.8876,.2750225,4404,.12195054,5997,.87398345,27374,.75800958,.66747868,4942,.01256674,27,32,3,6,813,14.29,7,59,0,1196,13,11.259346,1,2.7690859,23,0,11,0,.92367496,24.90377,1,3,.63257,.1660621,.1368482,.0007477,.0008861,.0000831,.0001661,.0225127,.0331183,.00036,66,.0018276,63.68898,0,30.45995,16.389773,2.769086,8.307257999999999
